customer_id,segment_name,recency_days,frequency_180d,monetary_180d,ticket_count_90d,return_rate_180d,avg_discount_pct_180d
CUST01131,Discount-Sensitive,22,1.0,590.57,3.0,0.0,0.31
CUST01132,Loyal Customers,4,2.0,2542.9700000000003,0.0,0.0,0.16999999999999998
CUST01133,Discount-Sensitive,36,2.0,779.1500000000001,0.0,0.0,0.30000000000000004
CUST01134,High-Value Unhappy,78,2.0,3034.1,2.0,0.0,0.385
CUST01135,At-Risk,93,2.0,2933.65,0.0,0.0,0.275
CUST01136,High-Value Unhappy,97,3.0,2094.46,5.0,0.3333333333333333,0.24
CUST01137,About to Churn,115,1.0,468.15,3.0,1.0,0.45
CUST01138,Dormant,134,2.0,1225.17,1.0,0.0,0.275
CUST01139,New Customers,21,1.0,2270.63,0.0,0.0,0.28
CUST01140,Champions,22,3.0,1680.0,1.0,0.0,0.32
CUST01141,About to Churn,115,1.0,691.6,1.0,0.0,0.19
CUST01142,Loyal Customers,40,2.0,1015.4200000000001,0.0,0.0,0.26
CUST01143,New Customers,0,1.0,438.47,0.0,0.0,0.4
CUST01144,Loyal Customers,38,3.0,3548.18,1.0,0.3333333333333333,0.3233333333333333
CUST01145,Dormant,183,0.0,0.0,1.0,0.0,0.0
CUST01146,Loyal Customers,23,2.0,1903.5300000000002,0.0,0.0,0.345
CUST01147,Loyal Customers,1,3.0,1074.03,2.0,0.0,0.48
CUST01148,High-Value Unhappy,128,7.0,5448.0,3.0,0.0,0.13857142857142857
CUST01149,At-Risk,72,2.0,1019.31,1.0,0.0,0.36
CUST01150,Dormant,167,1.0,499.51,1.0,0.0,0.29
CUST01151,About to Churn,105,1.0,716.41,1.0,0.0,0.04
CUST01152,High-Value Unhappy,1,6.0,5679.21,1.0,0.0,0.21166666666666667
CUST01153,Discount-Sensitive,33,1.0,714.43,1.0,1.0,0.4
CUST01154,Loyal Customers,55,2.0,1966.9299999999998,0.0,0.0,0.255
CUST01155,Loyal Customers,1,2.0,1251.4099999999999,2.0,1.0,0.41000000000000003
CUST01156,Loyal Customers,7,2.0,807.1500000000001,0.0,0.0,0.39
CUST01157,About to Churn,0,1.0,738.92,2.0,0.0,0.11
CUST01158,Loyal Customers,42,3.0,3891.19,1.0,0.0,0.21
CUST01159,At-Risk,68,2.0,1438.23,2.0,0.0,0.32
CUST01160,Dormant,166,1.0,943.21,1.0,0.0,0.26
CUST01161,Dormant,154,2.0,1442.53,2.0,0.5,0.28
CUST01162,Dormant,175,1.0,377.52,0.0,0.0,0.25
CUST01163,Dormant,375,0.0,0.0,1.0,0.0,0.0
CUST01164,Discount-Sensitive,37,1.0,965.68,0.0,0.0,0.52
CUST01165,Dormant,155,1.0,380.89,0.0,0.0,0.25
CUST01166,High-Value Unhappy,41,2.0,1845.94,2.0,0.0,0.175
CUST01167,Champions,23,4.0,3206.2900000000004,1.0,0.0,0.315
CUST01168,Discount-Sensitive,14,1.0,510.5,0.0,0.0,0.3
CUST01169,Discount-Sensitive,54,1.0,1183.74,1.0,1.0,0.36
CUST01170,Dormant,139,1.0,294.87,1.0,0.0,0.34
CUST01171,Dormant,132,1.0,744.73,0.0,0.0,0.51
CUST01172,Champions,27,3.0,3081.4900000000002,0.0,0.0,0.18666666666666668
CUST01173,At-Risk,78,2.0,969.44,1.0,0.0,0.23
CUST01174,Discount-Sensitive,89,1.0,398.68,1.0,0.0,0.31
CUST01175,Loyal Customers,48,3.0,2166.05,0.0,0.0,0.2866666666666667
CUST01176,Dormant,215,0.0,0.0,0.0,0.0,0.0
CUST01177,Loyal Customers,56,3.0,2144.58,0.0,0.0,0.27666666666666667
CUST01178,At-Risk,67,3.0,1298.14,0.0,0.0,0.32
CUST01179,About to Churn,108,1.0,536.83,0.0,0.0,0.2
CUST01180,High-Value Unhappy,23,2.0,2328.54,2.0,1.0,0.255
CUST01181,Dormant,137,1.0,296.32,1.0,0.0,0.3
CUST01182,About to Churn,108,1.0,520.96,0.0,0.0,0.39
CUST01183,About to Churn,6,1.0,568.08,1.0,0.0,0.09
CUST01184,Champions,30,3.0,1606.64,0.0,0.0,0.21333333333333335
CUST01185,Loyal Customers,23,2.0,1286.63,2.0,0.0,0.185
CUST01186,Dormant,153,2.0,2183.8,1.0,0.0,0.235
CUST01187,High-Value Unhappy,26,3.0,1729.96,1.0,0.0,0.39666666666666667
CUST01188,At-Risk,92,2.0,688.52,2.0,0.5,0.5700000000000001
CUST01189,High-Value Unhappy,161,2.0,2721.2299999999996,1.0,0.0,0.06
CUST01190,Loyal Customers,27,3.0,1339.05,0.0,0.0,0.34
CUST01191,Discount-Sensitive,52,1.0,510.71,0.0,0.0,0.57
CUST01192,Loyal Customers,24,3.0,1408.3999999999999,0.0,0.0,0.14
CUST01193,Dormant,457,0.0,0.0,0.0,0.0,0.0
CUST01194,At-Risk,85,2.0,1089.0,2.0,0.5,0.365
CUST01195,About to Churn,94,1.0,542.27,1.0,1.0,0.23
CUST01196,High-Value Unhappy,111,2.0,2239.79,1.0,0.5,0.28500000000000003
CUST01197,At-Risk,77,2.0,406.22,0.0,0.0,0.46
CUST01198,Discount-Sensitive,31,1.0,592.73,1.0,0.0,0.32
CUST01199,Dormant,359,0.0,0.0,1.0,0.0,0.0
CUST01200,About to Churn,58,1.0,524.27,0.0,0.0,0.02
CUST01201,Dormant,158,1.0,842.85,4.0,0.0,0.23
CUST01202,Dormant,132,1.0,650.67,0.0,0.0,0.3
CUST01203,Discount-Sensitive,60,1.0,149.0,1.0,0.0,0.56
CUST01204,Discount-Sensitive,81,1.0,493.88,2.0,0.0,0.36
CUST01205,Dormant,262,0.0,0.0,0.0,0.0,0.0
CUST01206,About to Churn,73,1.0,819.46,0.0,0.0,0.16
CUST01207,About to Churn,110,1.0,350.93,0.0,0.0,0.43
CUST01208,At-Risk,95,2.0,834.32,0.0,0.0,0.32999999999999996
CUST01209,Discount-Sensitive,14,2.0,674.55,1.0,0.0,0.41000000000000003
CUST01210,Dormant,266,0.0,0.0,0.0,0.0,0.0
CUST01211,High-Value Unhappy,5,3.0,2452.85,4.0,0.3333333333333333,0.4066666666666667
CUST01212,High-Value Unhappy,20,2.0,2285.58,2.0,0.0,0.435
CUST01213,Dormant,163,1.0,492.41,1.0,0.0,0.21
CUST01214,Dormant,124,1.0,1069.42,0.0,0.0,0.25
CUST01215,At-Risk,80,2.0,1232.11,0.0,0.0,0.21500000000000002
CUST01216,At-Risk,107,1.0,1022.33,0.0,0.0,0.35
CUST01217,Dormant,163,1.0,630.07,0.0,0.0,0.26
CUST01218,About to Churn,0,1.0,738.52,1.0,0.0,0.24
CUST01219,At-Risk,86,2.0,832.04,2.0,0.0,0.35
CUST01220,At-Risk,98,1.0,1095.74,0.0,0.0,0.23
CUST01221,Discount-Sensitive,13,1.0,405.2,0.0,0.0,0.33
CUST01222,New Customers,18,1.0,1199.39,0.0,0.0,0.04
CUST01223,At-Risk,118,3.0,1444.4,1.0,0.0,0.38666666666666666
CUST01224,Discount-Sensitive,33,1.0,1005.1,0.0,0.0,0.33
CUST01225,About to Churn,97,1.0,620.28,1.0,0.0,0.03
CUST01226,High-Value Unhappy,37,3.0,1546.94,2.0,0.6666666666666666,0.3333333333333333
CUST01227,Loyal Customers,43,3.0,1385.66,1.0,0.3333333333333333,0.31666666666666665
CUST01228,Dormant,212,0.0,0.0,0.0,0.0,0.0
CUST01229,Dormant,147,1.0,484.49,1.0,0.0,0.23
CUST01230,About to Churn,112,1.0,370.67,0.0,0.0,0.24
CUST01231,Dormant,226,0.0,0.0,0.0,0.0,0.0
CUST01232,Dormant,183,0.0,0.0,0.0,0.0,0.0
CUST01233,Discount-Sensitive,64,1.0,551.18,1.0,0.0,0.29
CUST01234,At-Risk,115,2.0,1809.4,0.0,0.0,0.215
CUST01235,Dormant,161,1.0,522.53,0.0,0.0,0.15
CUST01236,Loyal Customers,6,3.0,971.97,1.0,0.0,0.31
CUST01237,At-Risk,103,2.0,1243.5,1.0,0.0,0.325
CUST01238,High-Value Unhappy,68,3.0,3438.43,1.0,0.0,0.25333333333333335
CUST01239,Dormant,193,0.0,0.0,0.0,0.0,0.0
CUST01240,Discount-Sensitive,19,1.0,434.11,0.0,0.0,0.34
CUST01241,Discount-Sensitive,38,1.0,185.08,0.0,0.0,0.28
CUST01242,High-Value Unhappy,29,5.0,6982.41,2.0,0.0,0.262
CUST01243,At-Risk,74,3.0,1470.48,1.0,0.0,0.2966666666666667
CUST01244,High-Value Unhappy,34,2.0,2233.4,1.0,0.0,0.21000000000000002
CUST01245,Dormant,255,0.0,0.0,0.0,0.0,0.0
CUST01246,Dormant,262,0.0,0.0,1.0,0.0,0.0
CUST01247,New Customers,3,1.0,1439.66,1.0,0.0,0.24
CUST01248,At-Risk,103,1.0,1386.38,0.0,0.0,0.31
CUST01249,Loyal Customers,57,4.0,2733.47,0.0,0.0,0.2025
CUST01250,Dormant,175,1.0,612.27,1.0,0.0,0.34
CUST01251,Discount-Sensitive,52,1.0,420.63,4.0,0.0,0.38
CUST01252,Loyal Customers,38,2.0,2038.9299999999998,0.0,0.0,0.245
CUST01253,At-Risk,99,2.0,2035.62,0.0,0.0,0.15
CUST01254,High-Value Unhappy,76,2.0,2465.71,1.0,0.0,0.44499999999999995
CUST01255,High-Value Unhappy,78,1.0,2060.75,1.0,0.0,0.11
CUST01256,Dormant,286,0.0,0.0,1.0,0.0,0.0
CUST01257,Discount-Sensitive,27,2.0,765.27,2.0,0.5,0.28
CUST01258,Dormant,250,0.0,0.0,1.0,0.0,0.0
CUST01259,About to Churn,94,1.0,694.35,3.0,1.0,0.32
CUST01260,New Customers,9,1.0,913.67,0.0,0.0,0.02
CUST01261,Discount-Sensitive,18,1.0,345.05,0.0,0.0,0.28
CUST01262,Discount-Sensitive,25,1.0,195.09,0.0,0.0,0.57
CUST01263,High-Value Unhappy,32,4.0,2970.8,3.0,0.25,0.3075
CUST01264,Discount-Sensitive,51,1.0,2114.74,0.0,0.0,0.34
CUST01265,Loyal Customers,15,2.0,1398.17,0.0,0.0,0.42000000000000004
CUST01266,High-Value Unhappy,51,3.0,2447.06,2.0,0.0,0.1366666666666667
CUST01267,Discount-Sensitive,58,2.0,769.5699999999999,1.0,0.0,0.25
CUST01268,About to Churn,19,1.0,471.22,2.0,1.0,0.06
CUST01269,About to Churn,57,1.0,534.09,0.0,0.0,0.08
CUST01270,Discount-Sensitive,57,1.0,309.87,1.0,0.0,0.43
CUST01271,Discount-Sensitive,12,1.0,529.98,0.0,0.0,0.31
CUST01272,Discount-Sensitive,44,1.0,1860.0,0.0,0.0,0.27
CUST01273,Dormant,149,1.0,1219.74,1.0,0.0,0.37
CUST01274,Loyal Customers,25,2.0,802.94,3.0,0.0,0.415
CUST01275,Loyal Customers,34,3.0,2647.93,1.0,0.0,0.26666666666666666
CUST01276,About to Churn,120,1.0,412.12,1.0,0.0,0.4
CUST01277,About to Churn,99,1.0,732.91,0.0,0.0,0.34
CUST01278,At-Risk,65,2.0,791.53,1.0,0.0,0.225
CUST01279,At-Risk,101,1.0,1494.42,1.0,1.0,0.35
CUST01280,Loyal Customers,35,4.0,3888.23,0.0,0.0,0.2475
CUST01281,Dormant,215,0.0,0.0,0.0,0.0,0.0
CUST01282,About to Churn,78,1.0,499.65,1.0,0.0,0.2
CUST01283,High-Value Unhappy,40,8.0,5650.74,3.0,0.125,0.3275
CUST01284,Dormant,192,0.0,0.0,1.0,0.0,0.0
CUST01285,Dormant,124,2.0,938.91,1.0,0.0,0.32
CUST01286,Dormant,226,0.0,0.0,0.0,0.0,0.0
CUST01287,At-Risk,89,2.0,1153.33,1.0,0.0,0.45999999999999996
CUST01288,Dormant,132,1.0,486.14,0.0,0.0,0.38
CUST01289,New Customers,3,1.0,742.76,0.0,0.0,0.18
CUST01290,Loyal Customers,53,2.0,1164.42,0.0,0.0,0.26
CUST01291,Dormant,193,0.0,0.0,1.0,0.0,0.0
CUST01292,Loyal Customers,41,2.0,2412.52,0.0,0.0,0.155
CUST01293,Loyal Customers,15,2.0,866.63,1.0,0.0,0.38
CUST01294,Discount-Sensitive,3,1.0,750.26,0.0,0.0,0.45
CUST01295,High-Value Unhappy,121,3.0,1979.11,1.0,0.3333333333333333,0.14
CUST01296,Discount-Sensitive,16,1.0,416.31,0.0,0.0,0.41
CUST01297,High-Value Unhappy,2,4.0,1798.5700000000002,2.0,0.0,0.27
CUST01298,Dormant,329,0.0,0.0,1.0,0.0,0.0
CUST01299,Dormant,171,1.0,840.54,0.0,0.0,0.07
CUST01300,Loyal Customers,46,4.0,1939.2,1.0,0.0,0.3675
CUST01301,At-Risk,85,2.0,884.5699999999999,2.0,0.0,0.325
CUST01302,Champions,1,5.0,3420.38,0.0,0.0,0.292
CUST01303,About to Churn,20,1.0,844.74,2.0,0.0,0.18
CUST01304,Loyal Customers,27,2.0,1145.58,1.0,0.0,0.16999999999999998
CUST01305,Discount-Sensitive,50,1.0,311.4,0.0,0.0,0.45
CUST01306,Loyal Customers,54,2.0,3337.79,1.0,0.0,0.20500000000000002
CUST01307,Dormant,234,0.0,0.0,0.0,0.0,0.0
CUST01308,About to Churn,119,1.0,380.96,0.0,0.0,0.27
CUST01309,At-Risk,73,3.0,1704.79,0.0,0.0,0.42333333333333334
CUST01310,Dormant,139,2.0,1213.35,3.0,0.0,0.405
CUST01311,Loyal Customers,43,2.0,1069.71,1.0,0.0,0.37
CUST01312,Loyal Customers,14,2.0,1611.51,0.0,0.0,0.275
CUST01313,Loyal Customers,4,2.0,1457.6799999999998,1.0,0.0,0.23
CUST01314,Loyal Customers,1,2.0,1066.73,2.0,0.0,0.28
CUST01315,Dormant,222,0.0,0.0,0.0,0.0,0.0
CUST01316,About to Churn,120,1.0,407.44,1.0,0.0,0.25
CUST01317,Dormant,256,0.0,0.0,0.0,0.0,0.0
CUST01318,Dormant,130,1.0,396.5,0.0,0.0,0.13
CUST01319,About to Churn,111,1.0,336.29,0.0,0.0,0.48
CUST01320,Dormant,150,1.0,500.0,1.0,0.0,0.11
CUST01321,High-Value Unhappy,99,5.0,1878.1,3.0,0.0,0.36
CUST01322,About to Churn,96,1.0,564.8,0.0,0.0,0.17
CUST01323,Dormant,276,0.0,0.0,0.0,0.0,0.0
CUST01324,Dormant,227,0.0,0.0,0.0,0.0,0.0
CUST01325,Dormant,186,0.0,0.0,2.0,0.0,0.0
CUST01326,Dormant,131,1.0,1411.39,0.0,0.0,0.29
CUST01327,At-Risk,83,3.0,3429.24,0.0,0.0,0.13999999999999999
CUST01328,Loyal Customers,54,2.0,2001.3,0.0,0.0,0.235
CUST01329,At-Risk,61,3.0,1252.03,1.0,0.3333333333333333,0.2866666666666667
CUST01330,High-Value Unhappy,3,3.0,2794.39,1.0,0.0,0.23333333333333336
CUST01331,High-Value Unhappy,14,3.0,1877.4899999999998,2.0,0.0,0.22666666666666666
CUST01332,Champions,17,4.0,3364.3,0.0,0.0,0.28
CUST01333,About to Churn,47,1.0,420.65,0.0,0.0,0.18
CUST01334,Dormant,160,1.0,976.5,1.0,0.0,0.03
CUST01335,High-Value Unhappy,75,2.0,2371.6000000000004,1.0,0.0,0.26
CUST01336,Loyal Customers,1,2.0,910.6700000000001,0.0,0.0,0.22999999999999998
CUST01337,Discount-Sensitive,49,1.0,793.95,0.0,0.0,0.32
CUST01338,New Customers,7,1.0,232.88,1.0,1.0,0.43
CUST01339,Dormant,162,1.0,450.33,1.0,0.0,0.26
CUST01340,About to Churn,76,1.0,624.33,0.0,0.0,0.07
CUST01341,About to Churn,38,1.0,395.13,0.0,0.0,0.23
CUST01342,At-Risk,84,2.0,1049.9,0.0,0.0,0.25
CUST01343,Loyal Customers,4,3.0,1079.78,1.0,0.0,0.17333333333333334
CUST01344,Dormant,395,0.0,0.0,0.0,0.0,0.0
CUST01345,Discount-Sensitive,38,1.0,2465.11,0.0,0.0,0.26
CUST01346,High-Value Unhappy,38,3.0,2127.53,2.0,0.0,0.29
CUST01347,Dormant,128,1.0,316.63,0.0,0.0,0.39
CUST01348,Dormant,140,1.0,659.62,1.0,0.0,0.23
CUST01349,At-Risk,83,2.0,2446.67,0.0,0.0,0.20500000000000002
CUST01350,Dormant,190,0.0,0.0,1.0,0.0,0.0
CUST01351,Discount-Sensitive,30,1.0,542.87,1.0,1.0,0.42
CUST01352,Dormant,123,2.0,900.07,2.0,0.5,0.41500000000000004
CUST01353,About to Churn,73,1.0,597.26,1.0,0.0,0.23
CUST01354,Loyal Customers,2,2.0,1041.99,1.0,0.0,0.355
CUST01355,Discount-Sensitive,88,1.0,547.04,0.0,0.0,0.3
CUST01356,Discount-Sensitive,42,1.0,287.51,1.0,0.0,0.27
CUST01357,Dormant,126,1.0,230.99,0.0,0.0,0.56
CUST01358,New Customers,18,1.0,862.52,0.0,0.0,0.32
CUST01359,At-Risk,106,2.0,1016.94,3.0,0.0,0.345
CUST01360,Dormant,160,1.0,306.65,2.0,0.0,0.3
CUST01361,About to Churn,5,1.0,805.77,0.0,0.0,0.21
CUST01362,Discount-Sensitive,80,1.0,378.18,2.0,0.0,0.35
CUST01363,About to Churn,83,1.0,454.39,0.0,0.0,0.14
CUST01364,Dormant,148,1.0,1261.0,0.0,0.0,0.2
CUST01365,Dormant,247,0.0,0.0,0.0,0.0,0.0
CUST01366,About to Churn,98,1.0,149.0,1.0,0.0,0.53
CUST01367,About to Churn,56,1.0,363.62,1.0,0.0,0.23
CUST01368,Dormant,308,0.0,0.0,0.0,0.0,0.0
CUST01369,About to Churn,24,1.0,477.43,1.0,1.0,0.2
CUST01370,Dormant,161,2.0,1246.04,0.0,0.0,0.215
CUST01371,High-Value Unhappy,8,2.0,2334.49,1.0,0.0,0.225
CUST01372,About to Churn,71,1.0,366.8,1.0,1.0,0.1
CUST01373,Discount-Sensitive,45,1.0,291.54,0.0,0.0,0.6
CUST01374,About to Churn,88,1.0,282.0,0.0,0.0,0.19
CUST01375,At-Risk,64,2.0,1131.6399999999999,0.0,0.0,0.245
CUST01376,About to Churn,34,1.0,541.57,0.0,0.0,0.02
CUST01377,New Customers,9,1.0,387.27,1.0,0.0,0.39
CUST01378,About to Churn,117,1.0,348.74,0.0,0.0,0.16
CUST01379,Dormant,186,0.0,0.0,0.0,0.0,0.0
CUST01380,Discount-Sensitive,44,2.0,729.75,1.0,0.0,0.28500000000000003
CUST01381,Champions,2,6.0,4149.83,0.0,0.0,0.25333333333333335
CUST01382,Loyal Customers,4,2.0,987.3699999999999,1.0,0.5,0.19
CUST01383,High-Value Unhappy,13,3.0,1697.28,1.0,0.0,0.20333333333333334
CUST01384,High-Value Unhappy,145,2.0,3420.26,2.0,0.5,0.19
CUST01385,High-Value Unhappy,0,3.0,1753.8400000000001,1.0,0.3333333333333333,0.3666666666666667
CUST01386,High-Value Unhappy,14,4.0,5346.15,4.0,0.25,0.21250000000000002
CUST01387,Dormant,128,1.0,785.68,0.0,0.0,0.27
CUST01388,At-Risk,70,1.0,2996.98,0.0,0.0,0.25
CUST01389,At-Risk,70,2.0,1396.8200000000002,1.0,0.0,0.11
CUST01390,Loyal Customers,9,2.0,1232.27,0.0,0.0,0.12000000000000001
CUST01391,About to Churn,94,1.0,972.01,1.0,0.0,0.2
CUST01392,New Customers,16,1.0,1415.53,0.0,0.0,0.25
CUST01393,Discount-Sensitive,85,1.0,493.02,0.0,0.0,0.28
CUST01394,Loyal Customers,16,2.0,1313.81,0.0,0.0,0.365
CUST01395,Loyal Customers,32,4.0,3708.11,0.0,0.0,0.3075
CUST01396,Dormant,127,1.0,826.44,1.0,0.0,0.35
CUST01397,High-Value Unhappy,4,4.0,4264.139999999999,1.0,0.0,0.165
CUST01398,High-Value Unhappy,57,1.0,1672.19,1.0,1.0,0.12
CUST01399,High-Value Unhappy,19,4.0,2045.41,2.0,0.25,0.305
CUST01400,Dormant,134,1.0,328.61,0.0,0.0,0.15
CUST01401,At-Risk,75,2.0,1991.48,0.0,0.0,0.19
CUST01402,Dormant,254,0.0,0.0,1.0,0.0,0.0
CUST01403,Dormant,329,0.0,0.0,0.0,0.0,0.0
CUST01404,Dormant,202,0.0,0.0,2.0,0.0,0.0
CUST01405,Dormant,140,1.0,1013.03,0.0,0.0,0.33
CUST01406,Dormant,222,0.0,0.0,1.0,0.0,0.0
CUST01407,Dormant,139,1.0,709.73,2.0,0.0,0.14
CUST01408,Dormant,307,0.0,0.0,0.0,0.0,0.0
CUST01409,Loyal Customers,26,3.0,1087.52,2.0,0.0,0.4466666666666667
CUST01410,Dormant,146,2.0,670.94,1.0,0.0,0.34
CUST01411,Dormant,183,0.0,0.0,2.0,0.0,0.0
CUST01412,About to Churn,91,1.0,348.68,0.0,0.0,0.34
CUST01413,Dormant,234,0.0,0.0,0.0,0.0,0.0
CUST01414,Discount-Sensitive,30,1.0,453.66,2.0,0.0,0.34
CUST01415,New Customers,9,1.0,509.5,0.0,0.0,0.29
CUST01416,High-Value Unhappy,50,3.0,2785.86,5.0,0.6666666666666666,0.22333333333333336
CUST01417,Dormant,149,1.0,461.24,2.0,0.0,0.42
CUST01418,Dormant,176,1.0,785.78,0.0,0.0,0.31
CUST01419,About to Churn,41,1.0,1111.02,0.0,0.0,0.21
CUST01420,At-Risk,67,3.0,2895.9100000000003,1.0,0.0,0.35333333333333333
CUST01421,Discount-Sensitive,46,1.0,1155.37,1.0,1.0,0.25
CUST01422,Loyal Customers,58,3.0,1353.3,1.0,0.3333333333333333,0.20000000000000004
CUST01423,Loyal Customers,41,2.0,840.3499999999999,0.0,0.0,0.29000000000000004
CUST01424,At-Risk,93,1.0,2318.97,0.0,0.0,0.43
CUST01425,Discount-Sensitive,48,1.0,1148.76,0.0,0.0,0.32
CUST01426,New Customers,24,1.0,872.32,0.0,0.0,0.28
CUST01427,High-Value Unhappy,5,4.0,2185.2599999999998,4.0,0.0,0.4
CUST01428,Discount-Sensitive,51,1.0,888.61,1.0,1.0,0.41
CUST01429,Loyal Customers,53,2.0,1434.6100000000001,3.0,0.0,0.33999999999999997
CUST01430,High-Value Unhappy,5,3.0,2362.84,3.0,0.3333333333333333,0.26666666666666666
CUST01431,About to Churn,12,1.0,903.63,1.0,1.0,0.12
CUST01432,About to Churn,102,1.0,410.51,1.0,0.0,0.25
CUST01433,At-Risk,108,2.0,1057.6399999999999,1.0,0.5,0.35
CUST01434,Loyal Customers,5,4.0,1436.17,2.0,0.25,0.4525
CUST01435,Dormant,186,0.0,0.0,0.0,0.0,0.0
CUST01436,Loyal Customers,20,2.0,2235.76,0.0,0.0,0.31
CUST01437,Dormant,246,0.0,0.0,3.0,0.0,0.0
CUST01438,Dormant,157,2.0,2087.95,0.0,0.0,0.305
CUST01439,High-Value Unhappy,0,3.0,4431.7,2.0,0.0,0.19999999999999998
CUST01440,High-Value Unhappy,6,3.0,3177.64,3.0,0.0,0.2833333333333334
CUST01441,Dormant,322,0.0,0.0,0.0,0.0,0.0
CUST01442,High-Value Unhappy,105,3.0,2184.02,3.0,0.3333333333333333,0.21666666666666667
CUST01443,Champions,20,3.0,3298.22,0.0,0.0,0.24666666666666667
CUST01444,Loyal Customers,32,2.0,1096.85,0.0,0.0,0.375
CUST01445,High-Value Unhappy,115,2.0,1969.1,1.0,0.5,0.305
CUST01446,Dormant,132,1.0,789.48,0.0,0.0,0.03
CUST01447,About to Churn,18,1.0,1665.94,0.0,0.0,0.13
CUST01448,Dormant,233,0.0,0.0,1.0,0.0,0.0
CUST01449,Loyal Customers,3,2.0,874.09,1.0,0.0,0.315
CUST01450,Dormant,126,2.0,1429.2,1.0,0.5,0.105
CUST01451,High-Value Unhappy,34,1.0,1506.43,1.0,0.0,0.41
CUST01452,At-Risk,116,1.0,1448.27,0.0,0.0,0.42
CUST01453,At-Risk,82,2.0,1354.88,1.0,0.0,0.225
CUST01454,High-Value Unhappy,70,3.0,2311.4700000000003,1.0,0.0,0.31666666666666665
CUST01455,Dormant,335,0.0,0.0,1.0,0.0,0.0
CUST01456,New Customers,17,1.0,1158.71,1.0,0.0,0.2
CUST01457,Dormant,248,0.0,0.0,0.0,0.0,0.0
CUST01458,About to Churn,52,1.0,1462.88,0.0,0.0,0.13
CUST01459,At-Risk,68,3.0,1869.62,0.0,0.0,0.19333333333333336
CUST01460,Dormant,128,3.0,1836.58,1.0,0.0,0.17333333333333334
CUST01461,At-Risk,107,2.0,1214.31,0.0,0.0,0.29000000000000004
CUST01462,About to Churn,80,1.0,388.39,0.0,0.0,0.21
CUST01463,Dormant,356,0.0,0.0,1.0,0.0,0.0
CUST01464,Loyal Customers,42,2.0,1743.4,0.0,0.0,0.25
CUST01465,Discount-Sensitive,10,2.0,670.57,0.0,0.0,0.33499999999999996
CUST01466,Loyal Customers,56,2.0,1494.87,2.0,0.0,0.185
CUST01467,At-Risk,89,2.0,649.13,0.0,0.0,0.29
CUST01468,Dormant,166,1.0,1034.31,0.0,0.0,0.38
CUST01469,About to Churn,44,1.0,1313.43,0.0,0.0,0.17
CUST01470,Dormant,241,0.0,0.0,2.0,0.0,0.0
CUST01471,High-Value Unhappy,77,4.0,2450.75,3.0,0.0,0.36
CUST01472,High-Value Unhappy,0,4.0,2039.77,2.0,0.0,0.305
CUST01473,Loyal Customers,48,3.0,2475.68,0.0,0.0,0.26
CUST01474,At-Risk,61,2.0,959.29,2.0,0.5,0.205
CUST01475,About to Churn,114,1.0,650.36,1.0,0.0,0.27
CUST01476,Dormant,127,1.0,370.67,2.0,0.0,0.27
CUST01477,High-Value Unhappy,55,3.0,1828.06,2.0,0.0,0.36999999999999994
CUST01478,Loyal Customers,40,3.0,3159.76,1.0,0.0,0.14333333333333334
CUST01479,Loyal Customers,42,4.0,1777.74,0.0,0.0,0.4275
CUST01480,Dormant,347,0.0,0.0,0.0,0.0,0.0
CUST01481,Dormant,122,2.0,1650.56,1.0,0.0,0.33999999999999997
CUST01482,Dormant,158,2.0,1073.55,1.0,0.0,0.29000000000000004
CUST01483,Discount-Sensitive,7,2.0,783.94,2.0,0.5,0.33999999999999997
CUST01484,About to Churn,111,1.0,568.21,0.0,0.0,0.25
CUST01485,High-Value Unhappy,69,3.0,2973.96,1.0,0.3333333333333333,0.20000000000000004
CUST01486,About to Churn,48,1.0,770.52,0.0,0.0,0.23
CUST01487,Dormant,232,0.0,0.0,2.0,0.0,0.0
CUST01488,High-Value Unhappy,33,3.0,1749.42,2.0,0.3333333333333333,0.2966666666666667
CUST01489,High-Value Unhappy,41,4.0,5287.87,1.0,0.0,0.2525
CUST01490,Dormant,122,2.0,1360.72,2.0,0.0,0.28500000000000003
CUST01491,High-Value Unhappy,87,2.0,1889.89,2.0,0.0,0.245
CUST01492,High-Value Unhappy,62,2.0,2179.26,3.0,0.0,0.12
CUST01493,Loyal Customers,10,2.0,807.4499999999999,0.0,0.0,0.26
CUST01494,Dormant,265,0.0,0.0,1.0,0.0,0.0
CUST01495,High-Value Unhappy,89,3.0,2084.73,1.0,0.0,0.26
CUST01496,New Customers,16,1.0,662.11,0.0,0.0,0.3
CUST01497,High-Value Unhappy,35,4.0,2041.04,1.0,0.25,0.39
CUST01498,High-Value Unhappy,12,4.0,3245.4700000000003,1.0,0.0,0.1325
CUST01499,Dormant,133,1.0,1510.54,0.0,0.0,0.25
CUST01500,About to Churn,95,1.0,269.54,0.0,0.0,0.34
CUST01501,At-Risk,66,2.0,646.4300000000001,2.0,0.0,0.51
CUST01502,At-Risk,80,2.0,1331.42,1.0,0.5,0.20500000000000002
CUST01503,Discount-Sensitive,90,1.0,367.27,1.0,0.0,0.33
CUST01504,Dormant,152,1.0,588.35,2.0,1.0,0.31
CUST01505,Discount-Sensitive,64,1.0,608.83,0.0,0.0,0.4
CUST01506,Dormant,140,1.0,318.41,2.0,0.0,0.4
CUST01507,High-Value Unhappy,125,2.0,2311.37,2.0,0.5,0.19
